temperature,humidity,wind_speed,vegetation,recent_fires,fire_detected
15.6,83,11,0.601,0,0
15.3,84,9,0.591,2,0
15.2,83,13,0.501,2,0
15.2,82,17,0.469,0,0
15.4,81,15,0.363,1,0
16.3,77,20,0.496,0,0
18.0,72,28,0.381,0,0
18.0,68,20,0.667,0,0
18.7,69,20,0.404,2,0
17.8,76,24,0.329,0,0
19.8,67,20,0.576,0,0
19.3,73,13,0.598,0,0
19.1,76,19,0.736,1,0
19.6,75,19,0.588,1,0
20.3,68,20,0.473,1,0
19.9,70,20,0.702,1,0
21.1,64,15,0.57,2,0
19.4,70,17,0.34,2,0
19.3,68,11,0.583,0,0
19.3,66,13,0.754,2,0
18.7,71,11,0.498,1,0
17.5,80,9,0.448,0,0
17.2,81,6,0.372,0,0
17.7,75,11,0.376,1,0
17.6,76,7,0.516,1,0
17.5,76,6,0.598,1,0
17.7,78,11,0.34,2,0
17.6,78,9,0.77,0,0
17.7,77,11,0.678,1,0
18.6,76,11,0.593,0,0
19.4,72,9,0.714,0,0
20.4,67,11,0.34,2,0
21.7,64,11,0.538,0,0
23.0,60,13,0.615,1,0
24.6,56,9,0.714,1,0
24.9,54,17,0.692,0,0
25.5,53,22,0.439,0,0
27.0,47,22,0.77,2,0
27.1,45,22,0.362,1,0
27.2,40,19,0.738,1,0
26.4,41,19,0.785,0,0
25.4,46,13,0.389,0,0
24.1,52,11,0.661,0,0
23.6,56,11,0.32,1,0
22.5,63,11,0.503,0,0
21.9,67,15,0.558,2,0
22.2,60,15,0.59,2,0
21.1,67,4,0.768,0,0
20.3,73,7,0.636,2,0
19.5,81,7,0.541,2,0
18.8,86,9,0.705,2,0
18.9,85,13,0.775,2,0
19.7,83,17,0.311,2,0
21.4,75,20,0.791,1,0
22.8,72,24,0.343,0,0
24.8,66,24,0.707,2,0
25.5,64,26,0.44,0,0
26.5,64,26,0.366,2,0
27.3,59,32,0.52,1,0
28.6,53,37,0.622,1,0
29.8,46,33,0.49,2,0
30.7,38,32,0.327,2,0
31.1,33,28,0.6,2,0
30.2,33,30,0.751,1,1
29.8,35,24,0.492,1,0
28.5,37,17,0.408,0,0
27.6,42,9,0.521,1,0
26.5,50,22,0.324,2,0
25.7,48,22,0.71,0,0
24.5,50,17,0.713,1,0
23.1,49,20,0.594,1,0
22.6,49,15,0.477,2,0
22.0,51,17,0.7,0,0
21.2,57,17,0.577,1,0
20.5,62,20,0.713,1,0
20.8,59,26,0.616,2,0
21.6,59,28,0.692,0,0
22.1,59,20,0.599,0,0
23.4,57,26,0.507,0,0
24.2,53,26,0.779,0,0
25.1,52,30,0.571,2,0
26.3,50,26,0.603,1,0
27.6,48,26,0.41,1,0
28.0,45,30,0.613,0,0
29.9,37,33,0.586,0,0
28.8,38,28,0.392,0,0
29.0,38,26,0.33,1,0
24.8,64,11,0.602,1,0
24.3,61,22,0.682,0,0
23.9,64,7,0.562,2,0
22.9,66,6,0.413,1,0
23.6,64,13,0.633,1,0
23.3,61,7,0.34,0,0
22.3,66,4,0.521,2,0
22.0,67,0,0.382,0,0
21.1,76,6,0.392,0,0
20.4,76,9,0.401,2,0
20.2,67,7,0.493,2,0
20.0,61,6,0.326,2,0
20.2,60,0,0.499,1,0
21.0,60,7,0.556,0,0
21.3,61,11,0.542,1,0
21.6,58,6,0.491,2,0
22.9,54,4,0.72,1,0
23.4,54,13,0.373,2,0
24.6,53,19,0.553,2,0
24.2,51,22,0.331,0,0
25.4,49,22,0.336,0,0
25.1,50,17,0.587,0,0
24.7,51,15,0.583,1,0
24.7,51,15,0.739,0,0
25.3,51,11,0.579,2,0
24.5,52,17,0.78,0,0
23.6,51,15,0.324,1,0
21.9,57,11,0.349,0,0
21.3,59,7,0.322,0,0
19.6,66,11,0.393,0,0
19.1,67,9,0.571,1,0
18.1,72,13,0.623,2,0
17.3,74,7,0.323,2,0
16.6,77,7,0.773,2,0
16.6,77,6,0.721,0,0
16.8,75,0,0.448,0,0
16.6,78,6,0.339,1,0
19.5,71,6,0.385,2,0
21.5,65,9,0.363,0,0
22.2,63,15,0.362,0,0
23.4,59,15,0.559,0,0
23.6,59,13,0.423,1,0
25.2,55,19,0.479,2,0
25.9,53,15,0.795,1,0
26.5,45,17,0.642,2,0
26.7,42,19,0.774,2,0
28.3,37,30,0.371,0,0
28.0,36,22,0.491,0,0
26.3,35,26,0.577,0,0
25.9,37,20,0.338,0,0
24.5,39,15,0.302,0,0
21.7,47,9,0.635,2,0
20.0,54,6,0.621,0,0
19.1,57,6,0.505,0,0
19.0,59,7,0.545,1,0
18.2,62,7,0.508,1,0
16.7,67,4,0.312,2,0
17.2,67,4,0.468,2,0
16.9,66,0,0.389,1,0
14.3,78,6,0.349,1,0
17.6,64,6,0.778,0,0
18.5,62,9,0.6,0,0
20.3,53,6,0.664,2,0
21.5,51,0,0.458,1,0
21.9,50,9,0.497,2,0
23.0,49,4,0.418,0,0
24.1,47,9,0.348,2,0
25.2,45,11,0.39,2,0
26.9,43,13,0.699,2,0
27.3,41,9,0.639,0,0
26.9,40,15,0.573,2,0
27.4,37,15,0.538,0,0
27.5,34,15,0.761,1,0
27.0,36,11,0.336,2,0
25.3,51,17,0.44,2,0
24.8,47,17,0.475,0,0
25.0,50,13,0.691,2,0
21.5,66,17,0.796,0,0
20.8,69,0,0.42,2,0
19.8,78,6,0.737,1,0
19.4,84,6,0.715,1,0
19.3,84,13,0.412,1,0
19.3,83,13,0.5,2,0
19.9,83,13,0.505,2,0
20.3,82,15,0.789,1,0
20.5,82,15,0.39,1,0
21.1,81,15,0.7,0,0
22.3,77,17,0.467,0,0
23.2,74,17,0.665,1,0
24.6,71,19,0.51,1,0
24.8,70,24,0.589,2,0
26.1,70,24,0.716,1,0
27.0,66,24,0.702,0,0
27.5,63,24,0.733,0,0
28.4,60,19,0.33,0,0
26.7,67,15,0.646,0,0
21.6,91,11,0.37,0,0
23.4,85,9,0.508,0,0
23.3,83,6,0.574,1,0
21.8,85,9,0.501,0,0
21.2,84,9,0.56,0,0
21.1,77,17,0.798,0,0
19.1,82,11,0.368,0,0
17.9,82,9,0.638,1,0
17.2,86,6,0.498,2,0
16.6,88,11,0.367,2,0
16.8,87,11,0.379,2,0
15.8,90,7,0.775,2,0
16.1,90,9,0.74,0,0
18.3,79,13,0.754,2,0
19.4,74,17,0.796,2,0
20.4,71,7,0.404,1,0
21.1,69,6,0.478,1,0
22.0,67,9,0.635,1,0
23.3,65,7,0.542,0,0
23.3,65,6,0.509,0,0
24.3,63,9,0.479,0,0
24.5,59,11,0.597,1,0
24.3,63,11,0.588,2,0
24.8,66,17,0.381,1,0
25.8,60,17,0.536,0,0
25.0,62,19,0.577,1,0
24.5,65,15,0.585,2,0
23.4,68,13,0.405,0,0
23.1,69,9,0.671,2,0
21.9,77,9,0.313,2,0
20.8,82,7,0.477,0,0
20.5,81,7,0.69,2,0
20.7,81,0,0.582,1,0
19.9,83,4,0.431,2,0
19.1,83,7,0.647,2,0
19.3,82,7,0.584,2,0
19.3,83,6,0.698,1,0
20.7,82,9,0.668,2,0
20.6,79,13,0.605,2,0
22.1,71,15,0.544,1,0
23.8,65,19,0.367,0,0
25.7,64,15,0.431,0,0
26.9,59,15,0.51,0,0
27.7,54,22,0.6,2,0
28.5,55,22,0.557,0,0
29.0,53,22,0.444,1,0
29.6,55,20,0.303,2,0
30.5,55,20,0.548,2,0
29.5,57,15,0.443,2,0
29.7,59,11,0.667,0,0
29.1,61,15,0.312,0,0
28.7,64,13,0.592,0,0
28.3,67,7,0.771,2,0
26.8,75,9,0.387,1,0
26.3,73,11,0.536,2,0
25.8,74,6,0.346,1,0
25.1,62,11,0.613,2,0
24.0,62,7,0.575,1,0
24.1,61,9,0.504,2,0
23.9,61,13,0.561,2,0
22.2,72,11,0.748,1,0
23.2,70,9,0.398,1,0
23.5,67,19,0.311,1,0
23.3,65,17,0.731,1,0
23.1,65,15,0.589,1,0
24.1,61,19,0.745,1,0
24.4,60,17,0.598,1,0
26.5,54,22,0.705,1,0
27.8,50,20,0.515,2,0
28.8,47,17,0.675,1,0
28.9,47,22,0.757,1,0
29.1,44,17,0.586,2,0
28.7,42,20,0.39,2,0
27.7,47,15,0.434,0,0
26.4,50,13,0.399,0,0
25.5,51,9,0.423,1,0
24.5,54,11,0.453,1,0
23.2,60,9,0.578,0,0
23.8,54,17,0.594,0,0
22.0,59,17,0.513,1,0
21.0,60,15,0.608,0,0
20.0,63,11,0.341,1,0
17.7,68,7,0.344,2,0
16.3,77,7,0.386,2,0
16.6,80,9,0.559,0,0
18.6,68,15,0.407,2,0
18.8,65,20,0.442,2,0
19.3,43,22,0.5,2,0
20.6,46,20,0.706,2,0
21.6,41,22,0.307,1,0
22.0,38,19,0.625,1,0
23.0,38,24,0.634,0,0
23.9,35,17,0.699,2,0
24.5,39,17,0.766,2,0
24.3,37,15,0.31,2,0
24.5,34,24,0.377,0,0
24.2,35,26,0.743,1,0
23.6,38,20,0.529,2,0
22.2,41,19,0.582,1,0
20.3,46,11,0.632,0,0
19.8,46,9,0.64,1,0
17.9,53,7,0.766,2,0
17.1,57,9,0.798,1,0
16.0,63,13,0.66,1,0
14.4,70,9,0.444,0,0
14.9,68,9,0.74,0,0
13.2,76,9,0.325,0,0
13.5,74,9,0.416,0,0
12.8,80,7,0.749,1,0
16.1,65,13,0.428,1,0
17.8,55,11,0.41,0,0
18.2,52,11,0.369,0,0
19.2,48,9,0.73,2,0
19.9,45,17,0.55,2,0
21.4,42,20,0.637,0,0
22.2,38,13,0.42,1,0
23.1,38,19,0.679,0,0
24.3,32,22,0.68,1,0
24.4,29,17,0.456,1,0
24.5,28,15,0.505,2,0
24.2,29,11,0.405,0,0
23.6,34,13,0.788,0,0
22.3,38,13,0.623,1,0
19.5,47,7,0.767,0,0
19.9,46,6,0.452,2,0
17.6,57,4,0.691,2,0
16.3,64,6,0.683,0,0
18.2,64,7,0.646,0,0
18.7,55,13,0.783,2,0
17.0,63,7,0.497,0,0
16.6,69,9,0.365,1,0
16.4,77,11,0.636,0,0
16.6,73,9,0.665,1,0
17.1,73,9,0.588,0,0
19.3,62,9,0.403,0,0
20.4,65,15,0.552,2,0
22.3,55,9,0.456,1,0
23.6,47,9,0.514,2,0
25.0,41,15,0.623,0,0
25.9,35,26,0.673,2,0
25.8,33,22,0.416,0,0
27.0,36,19,0.503,0,0
26.5,38,19,0.435,0,0
26.1,38,13,0.399,1,0
26.5,36,13,0.692,1,0
25.6,35,19,0.755,1,0
23.9,42,13,0.485,2,0
21.5,46,11,0.676,0,0
21.9,40,11,0.748,2,0
20.2,41,7,0.723,2,0
17.7,52,9,0.391,0,0
18.5,45,7,0.778,2,0
15.5,62,0,0.488,0,0
14.9,63,4,0.47,0,0
15.1,54,4,0.331,0,0
13.5,72,4,0.543,0,0
13.1,75,4,0.355,2,0
15.4,70,6,0.424,2,0
18.2,57,4,0.458,2,0
20.4,48,4,0.704,1,0
22.5,44,9,0.738,2,0
23.9,39,7,0.451,2,0
24.9,39,9,0.729,1,0
26.4,33,13,0.729,0,0
26.7,33,15,0.682,0,0
27.4,32,13,0.373,0,0
27.8,31,19,0.645,1,0
27.6,31,20,0.773,2,0
27.5,34,19,0.641,2,0
27.3,30,19,0.466,2,0
26.5,33,13,0.55,2,0
25.6,39,9,0.623,1,0
22.5,51,13,0.555,2,0
21.8,51,9,0.36,0,0
22.8,50,17,0.456,1,0
21.8,57,11,0.701,1,0
18.5,72,6,0.731,0,0
20.6,61,6,0.369,0,0
20.6,60,11,0.776,2,0
20.3,61,7,0.464,0,0
17.7,73,9,0.631,1,0
20.2,60,17,0.676,1,0
21.6,57,15,0.706,1,0
22.6,55,13,0.773,2,0
24.2,61,15,0.456,2,0
26.0,50,20,0.729,0,0
27.6,42,22,0.366,2,0
29.0,40,22,0.653,2,0
29.6,38,24,0.671,1,0
30.8,35,24,0.639,1,0
30.6,34,24,0.426,0,0
30.4,34,24,0.737,1,1
29.8,36,19,0.384,2,0
29.1,39,13,0.327,0,0
28.2,42,11,0.659,0,0
26.9,47,7,0.538,1,0
25.7,52,6,0.725,1,0
24.4,64,9,0.492,1,0
23.5,63,11,0.384,0,0
21.8,73,6,0.718,1,0
22.6,64,7,0.574,2,0
22.4,61,9,0.395,0,0
21.1,67,11,0.66,1,0
20.8,68,13,0.556,2,0
20.7,68,15,0.602,2,0
21.7,69,15,0.53,1,0
22.5,63,15,0.714,2,0
24.4,56,13,0.715,0,0
25.9,56,15,0.655,0,0
27.2,54,15,0.353,2,0
29.0,46,17,0.719,0,0
30.1,40,19,0.636,1,0
31.2,37,20,0.649,2,0
32.1,26,20,0.481,0,0
31.9,30,22,0.74,1,1
31.6,30,22,0.663,1,1
31.4,34,20,0.356,0,0
30.9,37,13,0.504,2,0
29.9,41,11,0.743,1,0
28.5,46,11,0.324,1,0
27.4,51,11,0.781,1,0
26.6,54,9,0.64,1,0
26.0,55,7,0.616,2,0
25.2,59,11,0.435,0,0
25.0,55,15,0.424,0,0
24.2,59,11,0.771,0,0
23.3,61,13,0.449,1,0
23.1,62,15,0.688,2,0
23.0,68,13,0.497,0,0
23.4,66,15,0.37,2,0
24.3,64,13,0.305,0,0
25.7,58,17,0.572,1,0
27.3,53,15,0.788,0,0
30.2,47,17,0.485,1,0
29.6,56,17,0.479,1,0
31.7,49,22,0.472,0,0
31.9,47,19,0.56,2,0
32.7,35,28,0.52,1,0
33.0,38,22,0.74,2,0
32.9,35,24,0.553,0,0
32.5,38,19,0.554,1,0
31.5,46,15,0.369,2,0
30.8,47,11,0.791,1,0
29.8,48,9,0.425,0,0
28.3,56,9,0.337,1,0
27.8,56,11,0.632,0,0
26.0,66,9,0.598,2,0
25.5,67,7,0.508,1,0
25.2,67,9,0.511,2,0
24.5,71,9,0.693,0,0
24.1,71,11,0.398,0,0
21.6,79,7,0.71,2,0
23.2,74,9,0.624,2,0
23.9,71,9,0.509,0,0
24.5,68,9,0.529,2,0
25.8,62,15,0.428,0,0
26.5,63,13,0.676,2,0
28.1,58,13,0.556,0,0
29.3,58,15,0.46,0,0
29.4,56,9,0.598,1,0
30.5,51,15,0.798,0,0
30.2,55,17,0.518,0,0
22.7,90,24,0.76,1,0
24.0,81,0,0.473,1,0
23.5,84,11,0.327,2,0
24.4,79,0,0.402,2,0
23.8,85,20,0.509,0,0
23.2,80,6,0.41,2,0
23.0,78,9,0.3,2,0
22.2,82,7,0.758,0,0
21.8,85,6,0.722,1,0
21.2,87,6,0.671,1,0
21.6,87,0,0.384,0,0
20.4,89,6,0.36,0,0
20.8,91,7,0.334,0,0
20.4,93,0,0.662,0,0
20.3,96,4,0.764,0,0
21.8,88,6,0.515,0,0
23.0,82,6,0.36,2,0
24.5,80,7,0.556,2,0
25.7,74,9,0.474,2,0
26.8,70,9,0.487,1,0
27.4,66,13,0.611,0,0
27.4,65,11,0.659,0,0
28.1,61,15,0.355,2,0
28.1,64,13,0.318,1,0
28.6,60,11,0.797,2,0
28.8,50,15,0.416,0,0
28.7,46,19,0.327,0,0
27.6,51,15,0.395,2,0
26.5,57,4,0.319,2,0
24.3,67,7,0.496,0,0
24.5,69,4,0.701,2,0
24.2,67,9,0.471,0,0
23.5,71,6,0.522,2,0
23.8,68,0,0.638,1,0
24.4,63,6,0.554,0,0
23.9,75,6,0.731,1,0
23.3,81,4,0.733,2,0
22.8,86,7,0.305,1,0
20.6,88,19,0.689,2,0
19.6,93,15,0.53,1,0
19.9,95,9,0.794,1,0
21.5,93,19,0.542,1,0
22.9,91,17,0.793,0,0
24.7,79,19,0.677,1,0
27.2,66,22,0.424,2,0
28.3,65,17,0.569,2,0
29.4,66,9,0.796,0,0
25.5,87,17,0.729,0,0
25.8,80,4,0.349,2,0
23.8,88,24,0.653,1,0
25.9,80,7,0.473,2,0
26.0,71,19,0.303,0,0
24.3,72,19,0.502,0,0
23.2,75,11,0.417,2,0
23.0,76,9,0.709,1,0
22.4,78,9,0.469,1,0
21.6,80,13,0.714,0,0
20.7,82,9,0.3,2,0
21.3,79,11,0.454,2,0
19.9,87,7,0.421,0,0
19.3,88,9,0.417,2,0
19.0,86,6,0.334,0,0
18.8,88,0,0.394,1,0
20.0,84,6,0.578,1,0
20.5,78,11,0.446,2,0
21.1,66,22,0.509,1,0
22.6,55,24,0.488,1,0
22.3,47,26,0.738,0,0
22.6,48,24,0.753,0,0
23.2,44,24,0.546,2,0
23.9,43,24,0.465,0,0
23.3,43,19,0.353,2,0
24.0,41,26,0.777,2,0
24.1,40,24,0.33,0,0
23.5,42,15,0.449,1,0
22.6,48,17,0.449,1,0
21.5,50,17,0.46,1,0
20.0,53,13,0.382,1,0
19.4,54,11,0.692,2,0
17.5,63,11,0.361,1,0
15.7,72,7,0.617,2,0
14.4,79,4,0.362,0,0
14.2,82,7,0.335,0,0
14.6,77,6,0.755,2,0
13.8,80,7,0.395,1,0
12.4,88,6,0.711,2,0
12.7,86,0,0.572,1,0
15.2,76,6,0.339,1,0
16.7,63,11,0.778,2,0
18.4,56,6,0.423,2,0
19.3,54,6,0.73,1,0
19.2,51,9,0.384,2,0
20.3,52,7,0.727,1,0
21.5,48,6,0.307,2,0
21.3,45,7,0.556,0,0
22.6,42,4,0.685,1,0
22.9,41,13,0.767,0,0
22.8,38,11,0.755,2,0
22.9,39,15,0.71,0,0
21.9,41,15,0.744,2,0
21.4,44,11,0.4,1,0
20.0,47,7,0.442,2,0
19.2,52,13,0.444,2,0
18.7,57,11,0.489,1,0
19.5,48,15,0.497,2,0
17.2,60,11,0.572,1,0
16.0,65,15,0.38,2,0
14.6,73,11,0.646,1,0
14.2,75,11,0.384,0,0
14.4,71,11,0.455,2,0
14.5,71,13,0.552,2,0
15.5,68,13,0.698,2,0
17.1,63,9,0.67,1,0
19.3,55,9,0.623,2,0
20.3,51,11,0.378,1,0
21.3,51,13,0.574,2,0
21.3,51,9,0.344,0,0
22.6,43,6,0.489,2,0
23.2,44,9,0.507,0,0
23.9,41,13,0.32,1,0
24.2,40,4,0.437,0,0
24.4,39,11,0.778,2,0
24.2,40,4,0.777,2,0
24.6,39,4,0.476,1,0
23.5,36,7,0.322,2,0
22.2,44,6,0.39,2,0
19.6,61,0,0.496,1,0
18.1,69,0,0.774,1,0
18.2,68,0,0.371,0,0
17.2,74,4,0.682,1,0
17.2,73,0,0.354,2,0
15.1,84,0,0.791,1,0
14.0,89,0,0.491,2,0
14.6,90,0,0.688,0,0
14.5,88,4,0.471,1,0
16.9,81,4,0.614,2,0
20.0,73,0,0.396,1,0
21.1,65,0,0.373,1,0
22.3,61,7,0.769,1,0
23.2,57,9,0.759,1,0
24.7,50,9,0.744,0,0
24.9,45,6,0.613,2,0
25.5,43,11,0.704,1,0
26.2,45,17,0.335,2,0
26.3,42,17,0.467,0,0
26.2,44,15,0.457,2,0
26.9,40,15,0.618,2,0
26.1,38,15,0.478,0,0
25.4,42,13,0.374,1,0
24.6,50,13,0.598,2,0
23.4,52,4,0.707,2,0
23.0,62,4,0.491,1,0
22.9,59,9,0.366,1,0
22.7,61,11,0.398,2,0
22.5,64,13,0.419,0,0
22.4,67,15,0.45,1,0
22.4,62,15,0.621,1,0
21.9,66,15,0.6,0,0
21.8,64,15,0.648,2,0
22.2,64,17,0.481,1,0
22.5,65,19,0.712,2,0
23.3,69,19,0.402,2,0
25.2,64,26,0.535,2,0
25.7,64,22,0.7,0,0
26.8,61,24,0.39,2,0
27.8,56,22,0.355,2,0
28.3,56,20,0.742,1,0
28.3,55,20,0.471,1,0
30.1,52,20,0.642,0,0
29.9,48,24,0.313,0,0
29.1,51,17,0.645,1,0
29.2,47,20,0.458,1,0
28.6,47,20,0.328,0,0
27.3,55,13,0.605,2,0
26.9,55,15,0.42,0,0
25.8,60,11,0.493,2,0
25.0,64,9,0.34,1,0
24.3,67,11,0.374,1,0
24.3,66,11,0.449,1,0
23.8,69,9,0.345,2,0
23.4,72,9,0.755,0,0
23.0,74,11,0.303,2,0
23.1,72,13,0.542,0,0
23.5,73,13,0.362,0,0
24.1,73,17,0.454,0,0
24.8,72,19,0.763,1,0
26.3,67,19,0.381,0,0
27.6,67,20,0.783,1,0
27.8,65,15,0.403,0,0
28.8,60,13,0.671,0,0
30.1,56,11,0.573,1,0
30.7,52,17,0.742,1,0
30.1,53,11,0.577,2,0
29.9,52,9,0.567,0,0
19.4,93,4,0.398,1,0
20.6,91,30,0.383,2,0
20.7,87,20,0.758,2,0
21.0,86,9,0.464,1,0
18.1,98,11,0.486,0,0
18.7,96,7,0.68,2,0
19.6,95,11,0.469,0,0
19.3,94,6,0.776,0,0
19.4,93,11,0.669,2,0
19.3,94,0,0.599,1,0
18.2,98,4,0.74,0,0
18.9,98,7,0.325,1,0
19.5,95,6,0.429,2,0
20.5,91,7,0.533,0,0
21.6,87,13,0.413,1,0
22.7,81,13,0.672,1,0
23.5,70,19,0.76,0,0
24.0,62,19,0.512,1,0
23.4,67,17,0.471,1,0
23.5,66,22,0.781,2,0
23.8,56,30,0.522,2,0
24.5,46,28,0.545,1,0
23.0,45,24,0.476,1,0
23.8,47,20,0.755,0,0
23.0,48,24,0.584,2,0
22.1,52,15,0.681,0,0
21.4,53,15,0.706,1,0
20.7,58,17,0.471,0,0
19.6,62,17,0.517,1,0
19.0,65,19,0.724,2,0
18.0,70,17,0.482,2,0
16.6,76,11,0.697,1,0
15.8,78,4,0.77,2,0
15.4,83,9,0.612,1,0
15.4,83,11,0.671,0,0
14.5,86,7,0.703,1,0
13.8,89,7,0.723,0,0
16.2,82,11,0.498,1,0
17.5,71,13,0.326,2,0
18.8,68,13,0.501,1,0
19.6,65,11,0.637,1,0
21.1,58,11,0.525,1,0
22.3,57,13,0.674,2,0
23.2,52,9,0.478,1,0
23.4,52,19,0.617,2,0
23.6,53,22,0.393,1,0
24.8,50,19,0.675,0,0
24.7,51,22,0.573,1,0
24.1,48,28,0.402,0,0
23.7,51,20,0.446,2,0
23.4,52,17,0.674,2,0
23.2,49,15,0.541,1,0
21.8,60,13,0.408,2,0
21.2,63,13,0.784,1,0
20.8,63,11,0.658,2,0
21.3,65,13,0.779,0,0
20.4,66,13,0.514,2,0
20.3,66,11,0.538,0,0
20.6,68,9,0.749,1,0
20.6,67,6,0.563,1,0
20.0,72,7,0.654,1,0
19.6,77,9,0.426,0,0
19.4,81,7,0.523,1,0
20.4,71,4,0.362,1,0
20.6,72,9,0.403,0,0
20.6,76,11,0.3,2,0
21.9,76,7,0.32,1,0
21.1,74,6,0.789,2,0
21.3,73,4,0.421,2,0
21.6,74,6,0.632,1,0
21.3,75,4,0.72,1,0
21.9,72,7,0.575,0,0
21.7,72,7,0.377,0,0
21.6,73,11,0.664,1,0
21.0,80,11,0.6,2,0
20.5,83,4,0.666,0,0
20.3,84,4,0.685,0,0
18.8,92,0,0.788,1,0
18.6,93,0,0.587,1,0
18.1,94,0,0.471,1,0
17.2,96,0,0.624,1,0
16.9,96,4,0.334,0,0
15.9,96,4,0.749,0,0
17.5,92,0,0.36,0,0
16.2,96,7,0.464,2,0
18.4,82,17,0.708,0,0
19.0,74,24,0.599,0,0
20.2,69,13,0.497,1,0
21.1,66,7,0.537,0,0
22.0,66,6,0.727,0,0
23.4,65,4,0.47,0,0
24.1,59,6,0.735,1,0
24.8,58,0,0.344,0,0
26.6,55,0,0.688,0,0
26.1,57,11,0.724,2,0
25.6,55,6,0.391,2,0
25.8,54,6,0.515,2,0
26.1,51,7,0.383,2,0
23.7,66,4,0.653,1,0
22.5,69,6,0.568,2,0
21.4,74,4,0.618,0,0
21.3,72,0,0.398,2,0
21.1,76,0,0.406,1,0
22.8,69,9,0.321,2,0
22.3,50,4,0.461,2,0
20.8,57,13,0.58,1,0
18.7,76,11,0.729,1,0
17.6,70,13,0.633,1,0
17.4,67,15,0.518,1,0
18.1,65,17,0.777,1,0
19.5,58,15,0.66,1,0
20.3,57,17,0.765,0,0
20.7,59,19,0.564,2,0
21.6,57,15,0.429,2,0
23.9,54,20,0.326,1,0
23.9,55,13,0.663,1,0
25.5,44,13,0.361,0,0
26.4,38,13,0.451,0,0
26.7,38,22,0.566,1,0
25.8,42,17,0.582,0,0
26.2,38,17,0.6,0,0
26.2,37,15,0.383,1,0
25.6,38,13,0.49,1,0
24.6,42,9,0.609,1,0
22.8,50,4,0.785,1,0
19.5,66,7,0.664,2,0
18.9,72,9,0.761,2,0
18.5,74,9,0.681,1,0
18.4,74,13,0.596,0,0
17.7,73,15,0.396,1,0
17.1,66,15,0.633,2,0
16.8,67,13,0.612,0,0
16.6,69,13,0.601,2,0
17.6,66,15,0.545,1,0
19.2,64,15,0.564,2,0
20.5,63,13,0.467,2,0
22.2,63,9,0.56,2,0
24.0,65,7,0.399,0,0
24.7,61,11,0.703,2,0
26.6,57,6,0.393,0,0
26.6,57,9,0.342,1,0
27.3,55,4,0.518,1,0
27.8,54,11,0.629,2,0
27.5,54,0,0.519,0,0
27.0,54,7,0.438,1,0
26.8,55,6,0.579,0,0
26.5,57,6,0.474,0,0
25.8,59,9,0.766,2,0
25.3,65,11,0.761,2,0
22.5,83,4,0.551,0,0
21.2,85,4,0.464,0,0
21.9,77,0,0.669,2,0
19.7,85,6,0.318,0,0
20.6,88,6,0.537,2,0
20.5,87,4,0.468,0,0
19.0,81,6,0.76,2,0
17.9,93,0,0.306,0,0
20.5,80,6,0.576,2,0
21.6,76,6,0.67,0,0
22.4,70,7,0.543,1,0
24.1,64,7,0.343,1,0
25.0,57,15,0.786,0,0
26.0,51,15,0.559,1,0
27.2,50,19,0.607,0,0
28.5,45,15,0.418,0,0
29.3,44,17,0.542,1,0
29.0,39,17,0.515,0,0
29.9,39,9,0.337,2,0
29.4,36,9,0.353,0,0
28.2,46,13,0.719,0,0
26.9,53,11,0.42,1,0
25.2,59,7,0.397,2,0
24.3,63,11,0.552,0,0
23.8,68,9,0.684,0,0
22.9,73,6,0.331,0,0
22.2,82,6,0.588,0,0
21.3,81,9,0.36,0,0
21.5,74,13,0.318,0,0
20.1,78,13,0.326,2,0
19.4,80,9,0.717,2,0
19.8,84,11,0.359,0,0
21.1,81,7,0.323,0,0
22.6,76,9,0.519,1,0
24.2,71,9,0.722,2,0
25.9,68,7,0.431,2,0
27.3,64,11,0.511,0,0
28.4,63,13,0.32,2,0
28.9,61,19,0.525,2,0
28.7,56,19,0.589,1,0
28.8,53,20,0.585,1,0
28.8,53,19,0.466,2,0
28.8,56,22,0.458,2,0
28.0,54,20,0.353,2,0
25.3,69,17,0.483,0,0
24.8,67,22,0.35,1,0
22.4,80,35,0.683,0,0
22.8,78,13,0.783,1,0
22.8,81,7,0.785,1,0
21.8,85,4,0.733,1,0
21.0,93,0,0.6,2,0
21.0,92,4,0.65,1,0
21.3,87,9,0.443,0,0
20.8,89,9,0.615,1,0
20.8,88,6,0.528,0,0
20.8,85,9,0.541,1,0
20.4,89,7,0.679,1,0
20.8,88,11,0.441,2,0
21.2,87,9,0.459,0,0
22.0,83,13,0.762,1,0
24.1,75,13,0.328,1,0
24.1,69,17,0.543,0,0
25.2,67,13,0.756,1,0
25.7,63,15,0.605,2,0
26.9,63,15,0.573,0,0
27.3,59,13,0.425,2,0
27.8,58,9,0.472,0,0
27.4,60,13,0.726,0,0
27.0,61,15,0.58,0,0
26.3,65,13,0.557,1,0
25.7,67,15,0.35,0,0
23.1,84,6,0.308,0,0
24.2,79,7,0.782,0,0
23.9,78,6,0.488,2,0
23.9,78,7,0.602,0,0
22.6,83,7,0.34,1,0
21.8,87,9,0.642,0,0
22.2,88,11,0.766,0,0
21.5,89,11,0.588,2,0
21.3,90,7,0.363,1,0
21.7,88,15,0.591,1,0
22.5,86,13,0.683,1,0
23.9,78,11,0.503,0,0
24.5,75,17,0.74,0,0
25.8,68,11,0.624,1,0
